Time  Coordinate0  Coordinate1  Coordinate2  Displacement0  Displacement1  Displacement2  Force0  Force1  Force2  
 1.82000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.28604433e-06  -8.72317782e-05   6.33747854e-05  -9.90725887e-06  -2.13342684e-04   9.48396101e-07  
 1.82250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.27518968e-06  -8.68940804e-05   6.50024932e-05  -9.86359739e-06  -2.12447248e-04   9.70148659e-07  
 1.82500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.26359538e-06  -8.65379110e-05   6.66036215e-05  -9.81691597e-06  -2.11480011e-04   9.91602463e-07  
 1.82750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.25124943e-06  -8.61629773e-05   6.81775852e-05  -9.76128150e-06  -2.10333138e-04   1.01246954e-06  
 1.83000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.23815071e-06  -8.57692637e-05   6.97237980e-05  -9.71591631e-06  -2.09388159e-04   1.03395617e-06  
 1.83250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.22428262e-06  -8.53564104e-05   7.12416921e-05  -9.65638463e-06  -2.08141615e-04   1.05454843e-06  
 1.83500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.20963647e-06  -8.49241999e-05   7.27307052e-05  -9.60253537e-06  -2.07007104e-04   1.07559327e-06  
 1.83750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.19420247e-06  -8.44724403e-05   7.41902932e-05  -9.55587756e-06  -2.06014393e-04   1.09726511e-06  
 1.84000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.17796919e-06  -8.40008676e-05   7.56199166e-05  -9.49263885e-06  -2.04681213e-04   1.11792126e-06  
 1.84250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.16092453e-06  -8.35092175e-05   7.70190515e-05  -9.43333444e-06  -2.03421144e-04   1.13899966e-06  
 1.84500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.14305508e-06  -8.29971973e-05   7.83871756e-05  -9.36385113e-06  -2.01955355e-04   1.15949913e-06  
 1.84750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.12434471e-06  -8.24644346e-05   7.97237762e-05  -9.30086158e-06  -2.00597535e-04   1.18056763e-06  
 1.85000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.10478894e-06  -8.19108695e-05   8.10283493e-05  -9.23317889e-06  -1.99156357e-04   1.20148503e-06  
 1.85250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.08436798e-06  -8.13360156e-05   8.23003822e-05  -9.17049070e-06  -1.97797719e-04   1.22291690e-06  
 1.85500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.06307672e-06  -8.07397912e-05   8.35393930e-05  -9.10231606e-06  -1.96325993e-04   1.24401388e-06  
 1.85750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.04089995e-06  -8.01218452e-05   8.47448645e-05  -9.02831537e-06  -1.94730541e-04   1.26474886e-06  
 1.86000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.01782612e-06  -7.94819413e-05   8.59163003e-05  -8.95231527e-06  -1.93082626e-04   1.28535982e-06  
 1.86250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.99384442e-06  -7.88198333e-05   8.70532307e-05  -8.87713190e-06  -1.91453308e-04   1.30610655e-06  
 1.86500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.96893382e-06  -7.81350359e-05   8.81551684e-05  -8.80450338e-06  -1.89855082e-04   1.32709393e-06  
 1.86750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.94309771e-06  -7.74276844e-05   8.92216576e-05  -8.71860565e-06  -1.87995526e-04   1.34680435e-06  
 1.87000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.91631680e-06  -7.66972852e-05   9.02522263e-05  -8.63571113e-06  -1.86180686e-04   1.36671173e-06  
 1.87250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.88858476e-06  -7.59437131e-05   9.12464298e-05  -8.54118698e-06  -1.84129313e-04   1.38531830e-06  
 1.87500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.85989622e-06  -7.51668758e-05   9.22038292e-05  -8.45891030e-06  -1.82317709e-04   1.40504777e-06  
 1.87750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.83023153e-06  -7.43662682e-05   9.31239985e-05  -8.37539995e-06  -1.80462144e-04   1.42439167e-06  
 1.88000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.79959131e-06  -7.35419490e-05   9.40065073e-05  -8.28417378e-06  -1.78453586e-04   1.44264018e-06  
 1.88250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.76796911e-06  -7.26937597e-05   9.48509406e-05  -8.18768748e-06  -1.76335870e-04   1.45997936e-06  
 1.88500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.73535820e-06  -7.18215605e-05   9.56568887e-05  -8.09058450e-06  -1.74191181e-04   1.47681269e-06  
 1.88750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.70174028e-06  -7.09248701e-05   9.64239128e-05  -7.98817756e-06  -1.71921903e-04   1.49242444e-06  
 1.89000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.66712892e-06  -7.00040210e-05   9.71516409e-05  -7.89368148e-06  -1.69818631e-04   1.50860636e-06  
 1.89250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.63151449e-06  -6.90587806e-05   9.78396576e-05  -7.79207987e-06  -1.67564043e-04   1.52330150e-06  
 1.89500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.59489101e-06  -6.80889445e-05   9.84875827e-05  -7.67888502e-06  -1.65055863e-04   1.53564179e-06  
 1.89750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.55726091e-06  -6.70945764e-05   9.90950601e-05  -7.57818041e-06  -1.62799495e-04   1.54899540e-06  
 1.90000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.51862847e-06  -6.60757908e-05   9.96617341e-05  -7.46077359e-06  -1.60206425e-04   1.55924321e-06  
 1.90250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.47898464e-06  -6.50323487e-05   1.00187266e-04  -7.34527897e-06  -1.57627616e-04   1.56867953e-06  
 1.90500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.43833262e-06  -6.39643098e-05   1.00671330e-04  -7.22956631e-06  -1.55043911e-04   1.57714993e-06  
 1.90750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.39668352e-06  -6.28719079e-05   1.01113628e-04  -7.12517390e-06  -1.52677572e-04   1.58628748e-06  
 1.91000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.35403942e-06  -6.17552033e-05   1.01513849e-04  -7.00543306e-06  -1.49997378e-04   1.59202218e-06  
 1.91250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.31040355e-06  -6.06142289e-05   1.01871701e-04  -6.87623816e-06  -1.47115592e-04   1.59496211e-06  
 1.91500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.26579300e-06  -5.94494012e-05   1.02186919e-04  -6.74783737e-06  -1.44255336e-04   1.59682544e-06  
 1.91750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.22019987e-06  -5.82605128e-05   1.02459241e-04  -6.61986706e-06  -1.41372409e-04   1.59720304e-06  
 1.92000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.17364622e-06  -5.70480750e-05   1.02688436e-04  -6.49173677e-06  -1.38491784e-04   1.59624157e-06  
 1.92250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.12614231e-06  -5.58123467e-05   1.02874288e-04  -6.37280625e-06  -1.35785804e-04   1.59544709e-06  
 1.92500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.07769731e-06  -5.45535130e-05   1.03016596e-04  -6.23819456e-06  -1.32751483e-04   1.59032576e-06  
 1.92750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.02833577e-06  -5.32721572e-05   1.03115172e-04  -6.10216144e-06  -1.29693315e-04   1.58351485e-06  
 1.93000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.97806353e-06  -5.19684169e-05   1.03169858e-04  -5.96341125e-06  -1.26563684e-04   1.57447643e-06  
 1.93250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.92690345e-06  -5.06428407e-05   1.03180512e-04  -5.82398453e-06  -1.23419594e-04   1.56372072e-06  
 1.93500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.87486873e-06  -4.92957363e-05   1.03147015e-04  -5.67443110e-06  -1.20057849e-04   1.54924163e-06  
 1.93750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.82198862e-06  -4.79278092e-05   1.03069279e-04  -5.53264159e-06  -1.16852071e-04   1.53463189e-06  
 1.94000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.76827572e-06  -4.65393741e-05   1.02947235e-04  -5.38475326e-06  -1.13510324e-04   1.51701098e-06  
 1.94250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.71376001e-06  -4.51311533e-05   1.02780849e-04  -5.23521911e-06  -1.10136542e-04   1.49738877e-06  
 1.94500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.65846333e-06  -4.37036864e-05   1.02570108e-04  -5.09414643e-06  -1.06922464e-04   1.47773699e-06  
 1.94750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.60240553e-06  -4.22574625e-05   1.02315018e-04  -4.93833093e-06  -1.03402820e-04   1.45328494e-06  
 1.95000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.54561798e-06  -4.07932518e-05   1.02015637e-04  -4.78420970e-06  -9.99174671e-05   1.42749630e-06  
 1.95250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.48812709e-06  -3.93117177e-05   1.01672045e-04  -4.62952077e-06  -9.64155949e-05   1.39988905e-06  
 1.95500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.42995869e-06  -3.78134881e-05   1.01284361e-04  -4.47710706e-06  -9.29494177e-05   1.37103880e-06  
 1.95750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.37114557e-06  -3.62994282e-05   1.00852732e-04  -4.31991701e-06  -8.93904437e-05   1.33961894e-06  
 1.96000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.31170997e-06  -3.47700773e-05   1.00377338e-04  -4.16514249e-06  -8.58654684e-05   1.30701126e-06  
 1.96250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.25169236e-06  -3.32264881e-05   9.98583992e-05  -4.00356780e-06  -8.22158474e-05   1.27151861e-06  
 1.96500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.19110846e-06  -3.16690405e-05   9.92961677e-05  -3.84412111e-06  -7.85872496e-05   1.23476879e-06  
 1.96750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.13000001e-06  -3.00988112e-05   9.86909539e-05  -3.67641304e-06  -7.47990275e-05   1.19481344e-06  
 1.97000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.06840108e-06  -2.85166455e-05   9.80430685e-05  -3.50914226e-06  -7.10190639e-05   1.15359236e-06  
 1.97250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.00633791e-06  -2.69231602e-05   9.73528858e-05  -3.35246937e-06  -6.74431311e-05   1.11342454e-06  
 1.97500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.43855724e-07  -2.53195311e-05   9.66208063e-05  -3.18745329e-06  -6.37106748e-05   1.07023713e-06  
 1.97750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.80971412e-07  -2.37061145e-05   9.58472681e-05  -3.02058826e-06  -5.99169208e-05   1.02517107e-06  
 1.98000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.17735080e-07  -2.20841799e-05   9.50327626e-05  -2.85194433e-06  -5.61052480e-05   9.78831251e-07  
 1.98250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.54168072e-07  -2.04542712e-05   9.41777972e-05  -2.67949387e-06  -5.22055646e-05   9.30402446e-07  
 1.98500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.90314976e-07  -1.88175480e-05   9.32829113e-05  -2.51016291e-06  -4.83788464e-05   8.81936383e-07  
 1.98750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.26198133e-07  -1.71745780e-05   9.23486559e-05  -2.34254416e-06  -4.45816162e-05   8.32976321e-07  
 1.99000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.61864434e-07  -1.55263994e-05   9.13756258e-05  -2.17725933e-06  -4.08287061e-05   7.83781339e-07  
 1.99250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.97336508e-07  -1.38735935e-05   9.03644378e-05  -2.00180391e-06  -3.68665909e-05   7.31377968e-07  
 1.99500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.32655069e-07  -1.22172987e-05   8.93157465e-05  -1.83134510e-06  -3.30159834e-05   6.79695260e-07  
 1.99750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.67844139e-07  -1.05581372e-05   8.82302456e-05  -1.66042050e-06  -2.91456646e-05   6.27252560e-07  
 2.00000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.02940549e-07  -8.89701487e-06   8.71086689e-05  -1.49243900e-06  -2.53415645e-05   5.75166182e-07  
