TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
    35      12   2.99328530e-06   1.46681242e-03  
    35      13   2.02120672e-06   5.13636015e-04  
    35      14   9.00050365e-07   4.52212464e-04  
    36       1   4.30342223e-02   9.95309751e-01  
    36       2   5.84167395e-03   7.30224940e-02  
    36       3   4.80562702e-04   7.18180206e-01  
    36       4   5.44966400e-04   6.12687251e-01  
    36       5   3.69728830e-04   4.14452754e-01  
    36       6   2.03571145e-04   2.92167804e-01  
    36       7   1.40626031e-04   1.74246120e-01  
    36       8   6.70985384e-05   7.35783684e-02  
    36       9   3.70479220e-05   3.53953251e-02  
    36      10   1.88863929e-05   1.26641266e-02  
    36      11   1.10847520e-05   4.86940610e-03  
    36      12   6.35023453e-06   4.20961286e-03  
    36      13   4.36497354e-06   1.09800159e-03  
    36      14   1.93348551e-06   8.80993316e-04  
    36      15   1.21344242e-06   1.09419971e-04  
    36      16   6.70700076e-07   4.70741731e-05  
    37       1   4.17368459e-02   9.95297017e-01  
    37       2   6.10092823e-03   3.80260673e-01  
    37       3   7.43837098e-04   7.81308263e-01  
    37       4   6.00076645e-04   2.52237215e-01  
    37       5   2.90462607e-04   2.93181395e-01  
    37       6   1.49414631e-04   3.59597690e-02  
    37       7   7.75256413e-05   4.86951497e-02  
    37       8   3.98818429e-05   1.45211557e-02  
    37       9   2.60645510e-05   5.84596692e-03  
    37      10   1.40926236e-05   1.04851285e-03  
    37      11   6.79472579e-06   9.04889716e-04  
    37      12   3.23829221e-06   4.14466407e-04  
    37      13   1.86716942e-06   5.61125118e-04  
    37      14   8.13196003e-07   4.03362589e-04  
    38       1   4.05049868e-02   9.95293839e-01  
    38       2   5.88330192e-03   2.83115066e-01  
    38       3   8.63381715e-04   5.87091139e-01  
    38       4   5.81384839e-04   4.84508106e-01  
    38       5   2.33285829e-04   2.55955383e-01  
    38       6   1.64110104e-04   8.70431808e-02  
    38       7   9.07602341e-05   5.20828161e-02  
    38       8   4.92487642e-05   1.05376683e-02  
    38       9   2.34390355e-05   1.98831491e-02  
    38      10   1.32872515e-05   1.41357178e-02  
    38      11   7.49657636e-06   2.77769120e-03  
    38      12   3.83255865e-06   1.24475515e-03  
    38      13   2.55705701e-06   1.05844736e-03  
    38      14   9.79836595e-07   1.16552590e-04  
    39       1   3.93403830e-02   9.95278705e-01  
    39       2   6.15921725e-03   4.07496827e-01  
    39       3   7.02610140e-04   8.69254852e-01  
    39       4   5.84033076e-04   4.21548783e-01  
    39       5   2.87022951e-04   3.36040240e-01  
    39       6   1.87328871e-04   9.96093064e-02  
    39       7   1.17426587e-04   5.55095552e-02  
    39       8   7.76049455e-05   2.54673955e-02  
    39       9   3.71204108e-05   2.61931135e-02  
    39      10   1.95441007e-05   1.23252162e-02  
    39      11   1.24322906e-05   4.37834799e-03  
    39      12   7.69832988e-06   1.15412932e-03  
    39      13   3.91982366e-06   9.94024617e-04  
    39      14   2.28881620e-06   6.92054007e-04  
    39      15   1.40690056e-06   6.27837127e-04  
    39      16   7.22960435e-07   1.18891480e-04  
    40       1   3.82332674e-02   9.95269800e-01  
    40       2   5.67692945e-03   3.50378283e-01  
    40       3   6.50751792e-04   7.52402069e-01  
    40       4   5.64552600e-04   5.53807476e-01  
    40       5   3.26795879e-04   4.27253327e-01  
    40       6   1.92874163e-04   1.97533053e-02  
    40       7   9.67866637e-05   1.65140169e-02  
    40       8   6.03840083e-05   6.57420634e-03  
    40       9   3.12643639e-05   1.33539960e-02  
    40      10   1.64131699e-05   2.10045143e-03  
    40      11   9.90587011e-06   3.04777431e-03  
    40      12   5.28555834e-06   1.35358525e-03  
    40      13   2.92502216e-06   1.16824239e-03  
    40      14   1.72441481e-06   4.76740902e-05  
    40      15   9.01861046e-07   4.78875633e-04  
    41       1   3.71801094e-02   9.95263523e-01  
    41       2   5.93805437e-03   1.84880981e-01  
    41       3   3.75315375e-04   9.29594176e-01  
    41       4   4.16133421e-04   7.60897085e-01  
    41       5   2.19420650e-04   6.08063402e-01  
    41       6   1.52771472e-04   2.21220543e-01  
    41       7   8.59258117e-05   1.29573603e-01  
    41       8   5.14515468e-05   1.93993149e-02  
    41       9   2.52660108e-05   1.56643557e-02  
    41      10   1.43430155e-05   5.50641944e-04  
    41      11   7.10629992e-06   6.58786324e-04  
    41      12   3.77293440e-06   4.45346971e-04  
    41      13   2.03257149e-06   4.98785505e-04  
    41      14   1.12122763e-06   5.38513400e-04  
    41      15   6.60592610e-07   2.17822022e-04  
    42       1   3.61828349e-02   9.95244060e-01  
    42       2   5.47647106e-03   1.69044469e-01  
    42       3   5.93446550e-04   8.85619276e-01  
    42       4   5.62851290e-04   6.42300622e-01  
    42       5   3.74500066e-04   3.18775528e-01  
    42       6   2.16980203e-04   1.36578150e-01  
    42       7   1.10574235e-04   2.88945791e-02  
    42       8   6.86931724e-05   2.11138042e-02  
    42       9   3.61563950e-05   9.06747729e-03  
    42      10   2.31552618e-05   6.04184817e-03  
    42      11   1.26008289e-05   2.11891931e-03  
    42      12   6.69534099e-06   1.21836378e-03  
    42      13   3.29654610e-06   1.22081487e-04  
    42      14   1.78933745e-06   1.78804672e-04  
    42      15   8.95084512e-07   3.26148368e-04  
    43       1   3.52296015e-02   9.95237170e-01  
    43       2   5.68358176e-03   2.19222420e-01  
    43       3   5.88428635e-04   8.79137171e-01  
    43       4   5.62737980e-04   7.24276915e-01  
    43       5   3.03779123e-04   4.59078391e-01  
    43       6   1.56801852e-04   1.04509758e-01  
    43       7   7.32756706e-05   6.31331351e-02  
    43       8   4.62754571e-05   2.42667237e-02  
    43       9   2.39513303e-05   1.64703100e-02  
    43      10   1.34142712e-05   3.68194460e-03  
    43      11   5.93981526e-06   3.69995822e-03  
    43      12   4.50958381e-06   2.39756856e-03  
    43      13   2.80137922e-06   8.75592559e-04  
    43      14   1.34483497e-06   4.34087351e-05  
    43      15   5.07228536e-07   2.50187622e-05  
    44       1   3.43244811e-02   9.95220502e-01  
    44       2   6.15034326e-03   2.45060921e-01  
    44       3   6.17719175e-04   7.07039717e-01  
    44       4   5.50609348e-04   2.97573101e-01  
    44       5   2.56767135e-04   2.14076805e-01  
    44       6   1.29553807e-04   5.42840718e-02  
    44       7   6.46315798e-05   8.78819415e-03  
    44       8   3.74871140e-05   1.60584450e-02  
    44       9   1.75985864e-05   1.71625258e-02  
    44      10   9.85215177e-06   7.48745238e-03  
    44      11   5.25043460e-06   3.62931197e-03  
    44      12   2.64277444e-06   1.77657225e-03  
    44      13   1.53027105e-06   5.26643520e-04  
    44      14   8.48153189e-07   1.89432628e-04  
    45       1   3.34620110e-02   9.95204496e-01  
    45       2   5.00678780e-03   4.15775282e-01  
    45       3   6.64562898e-04   7.41531782e-01  
    45       4   4.70959058e-04   1.49673943e-01  
    45       5   2.33978219e-04   2.82691616e-01  
    45       6   1.27899715e-04   1.33857464e-01  
    45       7   8.27302311e-05   4.76855251e-02  
    45       8   4.85772355e-05   1.55759342e-02  
    45       9   2.39619323e-05   1.18249458e-02  
    45      10   1.45420873e-05   4.69026624e-03  
    45      11   8.00067967e-06   3.53730462e-03  
    45      12   5.05373706e-06   1.85644467e-03  
    45      13   2.73547452e-06   1.53824291e-03  
    45      14   1.42284417e-06   5.03792908e-04  
    45      15   7.89278514e-07   2.60388424e-04  
    46       1   3.26398178e-02   9.95188851e-01  
    46       2   6.25378764e-03   4.10515109e-01  
    46       3   6.53403207e-04   3.76672964e-01  
    46       4   4.65687529e-04   7.95856960e-02  
    46       5   2.24702076e-04   1.32707352e-01  
    46       6   1.33147807e-04   5.89335209e-02  
    46       7   7.39073233e-05   5.12426096e-02  
    46       8   4.41733171e-05   3.34546217e-02  
    46       9   1.99209574e-05   1.43961679e-02  
    46      10   1.44825365e-05   8.89960995e-03  
    46      11   7.01580608e-06   1.56977862e-03  
    46      12   4.24868174e-06   3.17962084e-03  
    46      13   2.64375293e-06   2.00266701e-03  
    46      14   1.14840976e-06   9.47490050e-04  
    46      15   5.60802489e-07   1.51897954e-04  
    47       1   3.18538100e-02   9.95177971e-01  
    47       2   5.02979333e-03   2.21272079e-01  
    47       3   2.19958310e-04   1.16991092e-01  
    47       4   1.76940460e-04   6.95818371e-02  
    47       5   7.91629948e-05   3.60835401e-02  
    47       6   4.08521983e-05   7.81290497e-03  
    47       7   2.40021311e-05   6.63447026e-03  
    47       8   1.36871395e-05   6.29822114e-03  
    47       9   6.61426599e-06   2.62492476e-03  
    47      10   3.50773114e-06   2.36484677e-03  
    47      11   1.91965396e-06   3.84455134e-04  
    47      12   8.84176672e-07   2.48057985e-04  
    48       1   3.11050251e-02   9.95162828e-01  
    48       2   5.32722583e-03   1.13415846e-01  
    48       3   1.64830404e-04   6.29701822e-01  
    48       4   2.20214195e-04   4.89325149e-01  
    48       5   1.56711020e-04   3.82370696e-01  
    48       6   1.26598691e-04   1.26083498e-01  
    48       7   5.07089477e-05   1.17761318e-01  
    48       8   3.44600494e-05   3.29613075e-02  
    48       9   1.86438615e-05   3.05399872e-02  
    48      10   9.56147320e-06   1.08085996e-02  
    48      11   5.91557456e-06   7.19541777e-03  
    48      12   2.85918601e-06   3.41344039e-03  
    48      13   1.68242357e-06   9.37482926e-04  
    48      14   1.00051645e-06   4.09628224e-04  
    48      15   5.75844365e-07   4.58121087e-04  
    49       1   3.03910843e-02   9.95140577e-01  
    49       2   4.99399742e-03   4.70020471e-02  
    49       3   1.81500621e-04   4.43844942e-01  
    49       4   2.06059919e-04   4.39174487e-01  
    49       5   2.11615038e-04   3.97468473e-01  
    49       6   1.98057308e-04   3.08845298e-01  
    49       7   1.22091976e-04   1.82898417e-01  
    49       8   6.97720049e-05   1.08443487e-01  
    49       9   3.57814542e-05   6.97492716e-02  
    49      10   2.12215124e-05   3.21108204e-02  
    49      11   1.26145727e-05   1.36630288e-02  
    49      12   7.10657055e-06   1.01341358e-02  
    49      13   4.53044699e-06   5.94304291e-03  
    49      14   2.55204947e-06   3.67466095e-03  
    49      15   1.34502951e-06   1.61166726e-03  
    49      16   6.55209207e-07   5.75256051e-04  
    50       1   2.97075001e-02   9.95123468e-01  
    50       2   6.33631850e-03   3.70209082e-01  
    50       3   7.48863172e-04   6.99634209e-01  
    50       4   6.98472974e-04   3.62920777e-01  
    50       5   3.66359854e-04   2.72572282e-01  
    50       6   2.18944104e-04   5.80219599e-02  
    50       7   8.98762274e-05   6.92169205e-02  
    50       8   5.00019221e-05   1.06065253e-02  
    50       9   2.70191873e-05   9.76166204e-03  
    50      10   1.51256400e-05   8.13164770e-03  
    50      11   9.40414366e-06   3.60023727e-03  
    50      12   5.72803794e-06   1.89657455e-03  
    50      13   2.93636734e-06   7.62484000e-04  
    50      14   1.42925879e-06   3.77328857e-04  
    50      15   8.89982660e-07   2.91332419e-04  
    51       1   2.90519694e-02   9.95115803e-01  
    51       2   6.03778648e-03   4.99643352e-01  
    51       3   6.27440561e-04   7.37341414e-01  
    51       4   4.95476953e-04   4.50804412e-01  
    51       5   2.53959336e-04   2.90918206e-01  
    51       6   1.33974143e-04   4.91439623e-02  
    51       7   8.13150817e-05   5.49635886e-03  
    51       8   3.64902318e-05   2.03183160e-02  
    51       9   2.02668122e-05   1.48804538e-02  
    51      10   9.90165456e-06   2.47002678e-03  
    51      11   6.01650015e-06   5.08924095e-03  
    51      12   3.70364716e-06   5.14878510e-03  
    51      13   2.14866419e-06   1.96288414e-03  
    51      14   1.16769347e-06   1.04149100e-03  
    51      15   6.52445760e-07   5.00053034e-04  
    52       1   2.84273532e-02   9.95092637e-01  
    52       2   5.12769111e-03   3.49091862e-01  
    52       3   8.69536742e-04   9.79639018e-01  
    52       4   9.44315867e-04   7.76688266e-01  
    52       5   5.65668009e-04   3.71530477e-01  
    52       6   3.51853834e-04   1.01698156e-01  
    52       7   2.10107541e-04   9.81077396e-02  
    52       8   1.29849068e-04   8.99983752e-02  
    52       9   7.55320904e-05   5.70390933e-02  
    52      10   3.97225106e-05   2.22029704e-02  
    52      11   2.47353006e-05   1.50647559e-02  
    52      12   1.54478661e-05   4.94835592e-03  
    52      13   9.48093871e-06   3.37322320e-03  
    52      14   5.65383404e-06   2.50468040e-03  
    52      15   3.75361531e-06   2.36685370e-03  
    52      16   2.07439400e-06   5.01438374e-04  
    52      17   1.10858956e-06   3.76419005e-04  
    52      18   5.03492007e-07   1.83190938e-04  
    53       1   2.78292615e-02   9.95078115e-01  
    53       2   5.29917540e-03   1.99661941e-01  
    53       3   4.52479793e-04   7.32708359e-01  
    53       4   3.81990175e-04   5.85911176e-01  
    53       5   2.01826041e-04   3.96391114e-01  
    53       6   1.15557552e-04   6.75881217e-02  
    53       7   6.77299071e-05   7.49312890e-03  
    53       8   3.76804057e-05   1.06686298e-02  
    53       9   2.22356500e-05   5.92983171e-03  
    53      10   1.21906680e-05   2.92248970e-03  
    53      11   7.44776074e-06   2.94836239e-03  
    53      12   3.27082268e-06   1.56788318e-03  
    53      13   1.90492029e-06   8.86939663e-04  
    53      14   1.13163581e-06   1.15267860e-03  
    53      15   6.68419697e-07   5.87078408e-04  
    54       1   2.72537080e-02   9.95069578e-01  
    54       2   5.24272279e-03   2.50393915e-01  
    54       3   7.26003536e-04   8.07931866e-01  
    54       4   8.21117529e-04   6.38708382e-01  
    54       5   4.20084190e-04   5.98232204e-01  
    54       6   2.32022645e-04   3.86308255e-01  
    54       7   1.39813799e-04   1.72669248e-01  
    54       8   8.45894650e-05   1.81823256e-02  
    54       9   4.45153117e-05   3.11429824e-02  
    54      10   2.19880254e-05   7.33991592e-03  
    54      11   1.34284837e-05   1.57752490e-03  
    54      12   6.55834428e-06   6.57936592e-04  
    54      13   2.74311819e-06   2.13766094e-03  
    54      14   1.65821454e-06   2.69967572e-04  
    54      15   9.38207231e-07   3.55089424e-04  
    55       1   2.67075277e-02   9.95043164e-01  
    55       2   6.18913256e-03   4.64736370e-01  
    55       3   9.03212188e-04   7.14025945e-01  
    55       4   7.92903357e-04   5.79870785e-01  
    55       5   3.36603030e-04   4.12088294e-01  
    55       6   2.11424014e-04   2.58443801e-01  
    55       7   1.18443817e-04   1.41016533e-01  
    55       8   5.74494443e-05   3.78165685e-02  
    55       9   3.56258577e-05   1.01573371e-02  
    55      10   2.09054763e-05   1.03647732e-02  
    55      11   1.47305654e-05   8.13609396e-03  
    55      12   7.30731406e-06   5.19733120e-03  
    55      13   3.12866641e-06   3.43620437e-03  
    55      14   2.06868146e-06   8.37479900e-04  
    55      15   1.25326745e-06   4.35109410e-04  
    55      16   6.71598631e-07   7.56751201e-05  
    56       1   2.61798855e-02   9.95030824e-01  
    56       2   5.57582627e-03   2.38750447e-01  
    56       3   4.50279205e-04   9.99105597e-01  
    56       4   3.85618671e-04   8.32832172e-01  
    56       5   2.09453291e-04   6.19259546e-01  
